Time in ms;Pos hand in x;Pos hand in z;
9.84;48.47242;-95.65088;
9.86;51.41293;-95.44959;
9.88;52.96165;-95.19485;
9.9;54.23278;-94.97118;
9.92;55.96267;-94.56586;
9.94;57.6447;-95.01723;
9.96;57.90021;-95.12223;
9.98;58.27429;-95.14295;
10;58.46744;-95.04395;
10.02;58.56264;-94.99826;
10.04;58.66349;-94.96982;
10.06;58.71924;-94.95015;
10.08;58.70926;-95.0092;
10.1;58.58022;-95.13921;
10.12;58.50587;-95.03419;
10.14;58.06778;-94.74238;
10.16;57.56702;-94.64449;
10.18;57.35866;-94.62157;
10.2;56.8705;-94.61035;
10.22;55.6045;-94.4729;
10.24;54.50663;-94.54433;
10.26;54.21352;-94.57101;
10.28;53.2644;-94.61565;
10.3;52.88783;-94.56414;
10.32;51.01064;-94.85143;
10.34;50.67428;-94.8653;
10.36;49.43283;-94.52905;
10.38;48.44515;-94.25428;
10.4;47.75423;-94.42918;
10.42;45.69593;-94.46574;
10.44;44.48257;-94.61507;
10.46;43.7282;-94.4745;
10.48;41.82446;-94.49187;
10.5;40.60323;-94.47878;
10.52;37.01535;-93.74382;
10.54;36.03619;-93.55184;
10.56;33.86412;-93.62505;
10.58;30.95288;-93.9538;
10.6;30.41978;-94.22802;
10.62;27.33416;-93.995;
10.64;24.17836;-93.33209;
10.66;22.55539;-93.19376;
10.68;21.57958;-93.18386;
10.7;19.63867;-92.6142;
10.72;16.65753;-92.13239;
10.74;15.32729;-91.85535;
10.76;14.61423;-92.15894;
10.78;13.38264;-92.41174;
10.8;12.60598;-92.83538;
10.82;12.776;-92.69225;
10.84;13.40667;-92.69866;
10.86;13.80244;-92.67486;
10.88;14.94347;-92.93635;
10.9;17.06414;-92.7611;
10.92;17.76461;-92.77861;
10.94;18.9804;-93.09151;
10.96;20.4686;-92.77011;
10.98;21.08958;-93.09387;
11;21.93796;-93.14318;
11.02;22.26788;-93.04663;
11.04;22.53261;-92.76659;
11.06;22.87539;-91.87701;
11.08;22.96656;-91.85229;
11.1;23.05808;-92.53291;
11.12;23.13433;-92.60812;
11.14;23.16972;-92.60004;
11.16;23.16652;-92.55063;
11.18;23.16242;-92.53706;
11.2;23.04323;-92.09985;
11.22;22.73694;-91.32389;
11.24;22.48161;-91.29472;
11.26;22.37155;-91.34513;
11.28;22.27151;-91.1469;
11.3;21.68193;-90.59827;
11.32;21.33924;-90.43832;
11.34;20.9224;-90.57161;
11.36;20.57441;-90.79156;
11.38;20.52696;-90.84264;
11.4;20.27503;-91.46205;
11.42;20.36265;-91.66192;
11.44;20.75004;-90.51469;
11.46;20.91152;-88.87228;
11.48;22.61884;-84.87179;
11.5;23.9597;-82.29072;
11.52;26.52205;-78.37347;
11.54;26.93408;-77.8732;
11.56;29.17631;-77.07102;
11.58;33.73431;-76.32712;
11.6;36.04123;-75.77443;
11.62;39.28655;-76.17611;
11.64;42.90039;-75.93391;
11.66;48.22689;-75.75804;
11.68;60.25996;-75.85629;
11.7;69.9922;-77.41467;
11.72;78.46899;-79.32285;
11.74;87.83974;-80.10607;
11.76;101.1629;-82.37441;
11.78;132.1526;-78.56812;
11.8;140.8854;-82.90688;
11.82;141.2135;-91.05605;
11.84;0;0;
11.86;0;0;
11.88;0;0;
11.9;0;0;
11.92;0;0;
11.94;0;0;
11.96;0;0;
11.98;0;0;
12;0;0;
12.02;0;0;
12.04;0;0;
12.06;0;0;
12.08;0;0;
12.1;0;0;
12.12;0;0;
12.14;0;0;
12.16;0;0;
12.18;0;0;
12.2;0;0;
12.22;0;0;
12.24;0;0;
12.26;0;0;
12.28;0;0;
12.3;0;0;
12.32;0;0;
12.34;0;0;
12.36;0;0;
12.38;0;0;
12.4;0;0;
12.42;0;0;
12.44;0;0;
12.46;0;0;
12.48;0;0;
12.5;0;0;
12.52;0;0;
12.54;0;0;
12.56;0;0;
12.58;0;0;
12.6;0;0;
12.62;0;0;
12.64;0;0;
12.66;0;0;
12.68;0;0;
12.7;0;0;
12.72;0;0;
12.74;0;0;
12.76;0;0;
12.78;0;0;
12.8;0;0;
12.82;0;0;
12.84;0;0;
12.86;0;0;
12.88;0;0;
12.9;0;0;
12.92;0;0;
12.94;0;0;
12.96;0;0;
12.98;0;0;
13;0;0;
13.02;0;0;
13.04;0;0;
13.06;0;0;
13.08;0;0;
13.1;0;0;
13.12;0;0;
13.14;0;0;
13.16;0;0;
13.18;0;0;
13.2;0;0;
13.22;0;0;
13.24;0;0;
13.26;0;0;
13.28;0;0;
13.3;0;0;
13.32;0;0;
13.34;0;0;
13.36;0;0;
13.38;0;0;
13.4;0;0;
13.42;0;0;
13.44;0;0;
13.46;0;0;
13.48;0;0;
13.5;0;0;
13.52;0;0;
13.54;0;0;
13.56;0;0;
13.58;0;0;
13.6;0;0;
13.62;0;0;
13.64;0;0;
13.66;0;0;
13.68;0;0;
13.7;0;0;
13.72;0;0;
13.74;0;0;
13.76;0;0;
13.78;0;0;
13.8;0;0;
13.82;0;0;
13.84;0;0;
13.86;0;0;
13.88;0;0;
13.9;0;0;
13.92;0;0;
13.94;0;0;
13.96;0;0;
13.98;0;0;
14;0;0;
14.02;0;0;
14.04;0;0;
14.06;0;0;
14.08;0;0;
14.1;0;0;
14.12;0;0;
14.14;0;0;
14.16;0;0;
14.18;0;0;
14.2;0;0;
14.22;0;0;
14.24;0;0;
14.26;0;0;
14.28;0;0;
14.3;0;0;
