Time in ms;Pos hand in x;Pos hand in z;
9.3;-11.76782;-14.61144;
9.32;-10.932;-14.7952;
9.34;-10.04205;-14.98594;
9.36;-9.089618;-15.1804;
9.38;-8.487041;-15.29933;
9.4;-6.115588;-15.79101;
9.42;-4.714987;-15.90787;
9.44;-3.68985;-16.02436;
9.46;-3.23504;-16.07481;
9.48;-2.30861;-16.1904;
9.5;-0.5677742;-16.29174;
9.52;-0.2760144;-16.26794;
9.54;0.247618;-16.23501;
9.559999;0.5955868;-16.19764;
9.58;1.060186;-15.95666;
9.599999;1.112883;-15.87621;
9.62;1.259313;-15.69898;
9.639999;1.391415;-15.49426;
9.66;1.47028;-15.26475;
9.679999;1.588014;-14.96533;
9.7;1.657419;-14.78745;
9.719999;1.708286;-14.66329;
9.74;1.723059;-14.57891;
9.76;1.720665;-14.53772;
9.78;1.685452;-14.44883;
9.8;1.65238;-14.43993;
9.82;1.603557;-14.43604;
9.84;1.514791;-14.42798;
9.86;1.411598;-14.41591;
9.88;1.280413;-14.39275;
9.9;1.101143;-14.32908;
9.92;0.8168178;-14.24457;
9.94;0.5323322;-14.14037;
9.96;0.3880701;-14.09272;
9.98;-0.2964722;-14.07359;
10;-0.8128791;-14.09171;
10.02;-1.187468;-14.20439;
10.04;-1.306117;-14.28013;
10.06;-1.445902;-14.39281;
10.08;-1.495281;-14.93568;
10.1;-1.368969;-15.11497;
10.12;-0.4843584;-15.68217;
10.14;1.969015;-16.84853;
10.16;11.45737;-21.44837;
10.18;14.96534;-22.68397;
10.2;23.28376;-26.36221;
10.22;34.21616;-30.82937;
10.24;47.00656;-36.58384;
10.26;68.87941;-46.29662;
10.28;85.05061;-53.89254;
10.3;102.4379;-61.94386;
10.32;119.2347;-69.28835;
10.34;128.1716;-72.72377;
10.36;160.8451;-92.34771;
10.38;174.0706;-99.23946;
10.4;184.8085;-104.2449;
10.42;0;0;
10.44;0;0;
10.46;0;0;
10.48;0;0;
10.5;0;0;
10.52;0;0;
10.54;0;0;
10.56;0;0;
10.58;0;0;
10.6;0;0;
10.62;0;0;
10.64;0;0;
10.66;0;0;
10.68;0;0;
10.7;0;0;
10.72;0;0;
10.74;0;0;
10.76;0;0;
10.78;0;0;
10.8;0;0;
10.82;0;0;
10.84;0;0;
10.86;0;0;
10.88;0;0;
10.9;0;0;
10.92;0;0;
10.94;0;0;
10.96;0;0;
10.98;0;0;
11;0;0;
11.02;0;0;
11.04;0;0;
11.06;0;0;
11.08;0;0;
11.1;0;0;
11.12;0;0;
11.14;0;0;
11.16;0;0;
11.18;0;0;
11.2;0;0;
11.22;0;0;
11.24;0;0;
11.26;0;0;
