Time in ms;Pos hand in x;Pos hand in z;
2.02;32.52241;-36.24536;
2.02;32.52241;-36.24536;
2.02;32.52241;-36.24536;
2.04;31.06563;-35.26246;
2.04;31.06563;-35.26246;
2.04;31.06563;-35.26246;
2.06;29.60893;-34.24088;
2.06;29.60893;-34.24088;
2.06;29.60893;-34.24088;
2.08;28.01229;-33.33694;
2.08;28.01229;-33.33694;
2.08;28.01229;-33.33694;
2.1;26.91431;-32.67742;
2.1;26.91431;-32.67742;
2.1;26.91431;-32.67742;
2.12;24.57063;-30.93646;
2.12;24.57063;-30.93646;
2.12;24.57063;-30.93646;
2.14;18.98918;-27.1421;
2.14;18.98918;-27.1421;
2.14;18.98918;-27.1421;
2.16;17.42925;-26.148;
2.16;17.42925;-26.148;
2.16;17.42925;-26.148;
2.18;14.287;-23.74596;
2.18;14.287;-23.74596;
2.18;14.287;-23.74596;
2.2;11.22715;-21.61537;
2.2;11.22715;-21.61537;
2.2;11.22715;-21.61537;
2.22;8.285235;-18.85288;
2.22;8.285235;-18.85288;
2.22;8.285235;-18.85288;
2.24;4.279866;-14.54721;
2.24;4.279866;-14.54721;
2.24;4.279866;-14.54721;
2.26;1.937115;-11.8433;
2.26;1.937115;-11.8433;
2.26;1.937115;-11.8433;
2.28;0.3105114;-10.01855;
2.28;0.3105114;-10.01855;
2.28;0.3105114;-10.01855;
2.3;-1.115336;-8.684651;
2.3;-1.115336;-8.684651;
2.3;-1.115336;-8.684651;
2.32;-1.770905;-8.01377;
2.32;-1.770905;-8.01377;
2.32;-1.770905;-8.01377;
2.34;-2.713884;-6.505488;
2.34;-2.713884;-6.505488;
2.34;-2.713884;-6.505488;
2.36;-2.811661;-6.122375;
2.36;-2.811661;-6.122375;
2.36;-2.811661;-6.122375;
2.38;-2.353171;-5.739524;
2.38;-2.353171;-5.739524;
2.38;-2.353171;-5.739524;
2.4;-2.142579;-5.749098;
2.4;-2.142579;-5.749098;
2.4;-2.142579;-5.749098;
2.42;1.023584;-6.823136;
2.42;1.023584;-6.823136;
2.42;1.023584;-6.823136;
2.44;2.929131;-7.946047;
2.44;2.929131;-7.946047;
2.44;2.929131;-7.946047;
2.46;4.00938;-8.64329;
2.46;4.00938;-8.64329;
2.46;4.00938;-8.64329;
